c_fraction,counter,defense,system_tipped,final_defection_rate,steps_to_equilibrium
0.11633333333333332,fragmentation,redundant_channels,True,0.7670250896057348,42
0.11633333333333332,fragmentation,redundant_channels,True,0.7691756272401433,36
0.11633333333333332,fragmentation,redundant_channels,True,0.7706093189964157,39
0.11633333333333332,fragmentation,redundant_channels,True,0.7197132616487455,35
0.11633333333333332,fragmentation,redundant_channels,True,0.7218637992831541,34
0.11633333333333332,fragmentation,redundant_channels,True,0.7297491039426524,34
0.11633333333333332,fragmentation,redundant_channels,True,0.7870967741935484,40
0.11633333333333332,fragmentation,redundant_channels,True,0.7741935483870968,40
0.11633333333333332,fragmentation,redundant_channels,True,0.7211469534050179,36
0.11633333333333332,fragmentation,redundant_channels,True,0.7577060931899642,35
0.11633333333333332,fragmentation,redundant_channels,True,0.7627240143369176,37
0.11633333333333332,fragmentation,redundant_channels,True,0.7827956989247312,37
0.11633333333333332,fragmentation,redundant_channels,True,0.8078853046594983,42
0.11633333333333332,fragmentation,redundant_channels,True,0.7526881720430108,38
0.11633333333333332,fragmentation,redundant_channels,True,0.7634408602150538,35
0.11633333333333332,fragmentation,redundant_channels,True,0.7469534050179212,35
0.11633333333333332,fragmentation,redundant_channels,True,0.7756272401433691,36
0.11633333333333332,fragmentation,redundant_channels,True,0.7462365591397849,33
0.11633333333333332,fragmentation,redundant_channels,True,0.7684587813620072,35
0.11633333333333332,fragmentation,redundant_channels,True,0.749820788530466,38
0.11633333333333332,fragmentation,redundant_channels,True,0.7763440860215054,35
0.11633333333333332,fragmentation,redundant_channels,True,0.753405017921147,35
0.11633333333333332,fragmentation,redundant_channels,True,0.7741935483870968,37
0.11633333333333332,fragmentation,redundant_channels,True,0.7627240143369176,36
0.11633333333333332,fragmentation,redundant_channels,True,0.7706093189964157,36
0.11633333333333332,fragmentation,redundant_channels,True,0.7548387096774194,36
0.11633333333333332,fragmentation,redundant_channels,True,0.7512544802867384,35
0.11633333333333332,fragmentation,redundant_channels,True,0.7655913978494624,37
0.11633333333333332,fragmentation,redundant_channels,True,0.7706093189964157,38
0.11633333333333332,fragmentation,redundant_channels,True,0.7483870967741936,34
0.11633333333333332,fragmentation,redundant_channels,True,0.7318996415770609,36
0.11633333333333332,fragmentation,redundant_channels,True,0.7182795698924731,35
0.11633333333333332,fragmentation,redundant_channels,True,0.7899641577060932,38
0.11633333333333332,fragmentation,redundant_channels,True,0.7089605734767025,38
0.11633333333333332,fragmentation,redundant_channels,True,0.6967741935483871,39
0.11633333333333332,fragmentation,redundant_channels,True,0.7727598566308244,36
0.11633333333333332,fragmentation,redundant_channels,True,0.7448028673835125,44
0.11633333333333332,fragmentation,redundant_channels,True,0.7448028673835125,33
0.11633333333333332,fragmentation,redundant_channels,True,0.749820788530466,36
0.11633333333333332,fragmentation,redundant_channels,True,0.6609318996415771,36
0.11633333333333332,fragmentation,redundant_channels,True,0.7132616487455197,35
0.11633333333333332,fragmentation,redundant_channels,True,0.7405017921146954,33
0.11633333333333332,fragmentation,redundant_channels,True,0.7526881720430108,34
0.11633333333333332,fragmentation,redundant_channels,True,0.7448028673835125,38
0.11633333333333332,fragmentation,redundant_channels,True,0.7734767025089606,36
0.11633333333333332,fragmentation,redundant_channels,True,0.7770609318996415,35
0.11633333333333332,fragmentation,none,True,0.7440860215053764,35
0.11633333333333332,fragmentation,redundant_channels,True,0.7734767025089606,37
0.11633333333333332,fragmentation,redundant_channels,True,0.7297491039426524,36
0.11633333333333332,fragmentation,redundant_channels,True,0.7756272401433691,36
0.11633333333333332,fragmentation,redundant_channels,True,0.774910394265233,37
0.11633333333333332,fragmentation,redundant_channels,True,0.7756272401433691,37
0.11633333333333332,fragmentation,redundant_channels,True,0.7720430107526882,36
0.11633333333333332,fragmentation,redundant_channels,True,0.8078853046594983,41
0.11633333333333332,fragmentation,redundant_channels,True,0.7311827956989247,35
0.11633333333333332,fragmentation,redundant_channels,True,0.7426523297491039,36
0.11633333333333332,fragmentation,redundant_channels,True,0.7311827956989247,36
0.11633333333333332,fragmentation,redundant_channels,True,0.7268817204301076,36
0.11633333333333332,fragmentation,redundant_channels,True,0.7132616487455197,38
0.11633333333333332,fragmentation,redundant_channels,True,0.7333333333333333,35
0.11633333333333332,fragmentation,redundant_channels,True,0.7111111111111111,34
0.11633333333333332,fragmentation,redundant_channels,True,0.7440860215053764,39
0.11633333333333332,fragmentation,redundant_channels,True,0.7526881720430108,34
0.11633333333333332,fragmentation,redundant_channels,True,0.7763440860215054,36
0.11633333333333332,fragmentation,redundant_channels,True,0.7189964157706094,36
0.11633333333333332,fragmentation,redundant_channels,True,0.7154121863799283,34
0.11633333333333332,fragmentation,redundant_channels,True,0.7412186379928315,40
0.11633333333333332,fragmentation,redundant_channels,True,0.7448028673835125,35
0.11633333333333332,fragmentation,redundant_channels,True,0.760573476702509,36
0.11633333333333332,fragmentation,redundant_channels,True,0.7648745519713261,38
0.11633333333333332,fragmentation,redundant_channels,True,0.7648745519713261,37
0.11633333333333332,fragmentation,redundant_channels,True,0.7304659498207885,39
0.11633333333333332,fragmentation,redundant_channels,True,0.7089605734767025,33
0.11633333333333332,fragmentation,redundant_channels,True,0.7627240143369176,37
0.11633333333333332,fragmentation,redundant_channels,True,0.7598566308243727,37
0.11633333333333332,fragmentation,redundant_channels,True,0.7232974910394265,34
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8057347670250896,36
0.11633333333333332,fragmentation,redundant_channels,True,0.7541218637992831,36
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7885304659498208,36
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7985663082437277,39
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7763440860215054,40
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7770609318996415,38
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8043010752688172,38
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8014336917562724,40
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8121863799283154,37
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8136200716845878,41
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8480286738351255,35
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7519713261648745,42
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8136200716845878,40
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8308243727598567,39
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8602150537634409,40
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8473118279569892,37
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8308243727598567,41
0.11633333333333332,fragmentation,alternative_interdependence,True,0.76415770609319,39
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8150537634408602,35
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8379928315412186,37
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7483870967741936,37
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8379928315412186,39
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7956989247311828,41
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7204301075268817,36
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7878136200716845,36
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8301075268817204,36
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7935483870967742,35
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8279569892473119,39
0.11633333333333332,fragmentation,alternative_interdependence,True,0.803584229390681,41
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7548387096774194,35
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7956989247311828,34
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8473118279569892,42
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8121863799283154,42
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8444444444444444,43
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8157706093189964,37
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7985663082437277,38
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8150537634408602,39
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7541218637992831,38
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8172043010752689,37
0.11633333333333332,fragmentation,alternative_interdependence,True,0.817921146953405,36
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8193548387096774,36
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8344086021505376,38
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8114695340501792,36
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8200716845878137,47
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8057347670250896,38
0.11633333333333332,fragmentation,alternative_interdependence,True,0.828673835125448,37
0.11633333333333332,fragmentation,alternative_interdependence,True,0.821505376344086,42
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8408602150537634,41
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7913978494623656,33
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7863799283154121,37
0.11633333333333332,fragmentation,alternative_interdependence,True,0.796415770609319,36
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8200716845878137,34
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7835125448028674,37
0.11633333333333332,fragmentation,alternative_interdependence,True,0.803584229390681,35
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8401433691756273,37
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8293906810035843,37
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7827956989247312,35
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7491039426523297,39
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8566308243727598,39
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8451612903225807,40
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8093189964157707,41
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7992831541218638,37
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8157706093189964,36
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8064516129032258,37
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7333333333333333,36
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7849462365591398,35
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8551971326164874,38
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7677419354838709,35
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7526881720430108,34
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8379928315412186,36
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8422939068100358,41
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7777777777777778,37
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8064516129032258,35
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8136200716845878,34
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8222222222222222,39
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7612903225806451,39
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8243727598566308,37
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7985663082437277,35
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7935483870967742,36
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7899641577060932,38
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7792114695340502,35
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7663082437275985,34
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7440860215053764,41
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7971326164874551,37
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8100358422939068,42
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8530465949820788,45
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8093189964157707,35
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8129032258064516,37
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7419354838709677,38
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7906810035842294,38
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8243727598566308,41
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7684587813620072,37
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7469534050179212,35
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7684587813620072,35
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7297491039426524,38
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8064516129032258,44
0.11633333333333332,fragmentation,alternative_interdependence,True,0.817921146953405,38
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8050179211469534,35
0.11633333333333332,fragmentation,alternative_interdependence,True,0.817921146953405,36
0.11633333333333332,atomization,none,True,0.7240143369175627,37
0.11633333333333332,atomization,none,True,0.7541218637992831,38
0.11633333333333332,fragmentation,alternative_interdependence,True,0.7799283154121864,35
0.11633333333333332,fragmentation,redundant_channels,True,0.7433691756272401,35
0.11633333333333332,atomization,none,True,0.7634408602150538,37
0.11633333333333332,atomization,none,True,0.7182795698924731,37
0.11633333333333332,atomization,none,True,0.7268817204301076,36
0.11633333333333332,atomization,none,True,0.7197132616487455,36
0.11633333333333332,atomization,none,True,0.7168458781362007,40
0.11633333333333332,fragmentation,alternative_interdependence,True,0.8408602150537634,37
0.11633333333333332,atomization,none,True,0.7003584229390681,38
0.11633333333333332,atomization,none,True,0.7096774193548387,34
0.11633333333333332,atomization,none,True,0.6989247311827957,34
0.11633333333333332,atomization,none,True,0.717562724014337,33
0.11633333333333332,atomization,none,True,0.72831541218638,35
0.11633333333333332,atomization,none,True,0.7311827956989247,33
0.11633333333333332,atomization,none,True,0.7161290322580646,38
0.11633333333333332,atomization,none,True,0.7197132616487455,34
0.11633333333333332,atomization,none,True,0.7720430107526882,40
0.11633333333333332,atomization,none,True,0.7268817204301076,34
0.11633333333333332,atomization,none,True,0.7376344086021506,39
0.11633333333333332,atomization,none,True,0.7189964157706094,35
0.11633333333333332,atomization,none,True,0.6709677419354839,36
0.11633333333333332,atomization,none,True,0.7397849462365591,40
0.11633333333333332,atomization,none,True,0.7412186379928315,45
0.11633333333333332,atomization,none,True,0.7017921146953405,34
0.11633333333333332,atomization,none,True,0.7376344086021506,34
0.11633333333333332,atomization,none,True,0.7598566308243727,44
0.11633333333333332,atomization,none,True,0.7268817204301076,35
0.11633333333333332,atomization,none,True,0.7139784946236559,35
0.11633333333333332,atomization,none,True,0.7053763440860215,35
0.11633333333333332,atomization,none,True,0.7569892473118279,44
0.11633333333333332,atomization,none,True,0.7032258064516129,38
0.11633333333333332,atomization,none,True,0.7046594982078853,35
0.11633333333333332,atomization,none,True,0.7304659498207885,35
0.11633333333333332,atomization,none,True,0.7075268817204301,34
0.11633333333333332,atomization,none,True,0.7397849462365591,35
0.11633333333333332,atomization,none,True,0.7455197132616488,36
0.11633333333333332,atomization,none,True,0.7275985663082437,38
0.11633333333333332,atomization,none,True,0.7154121863799283,35
0.11633333333333332,atomization,none,True,0.7240143369175627,36
0.11633333333333332,atomization,none,True,0.7132616487455197,36
0.11633333333333332,atomization,none,True,0.6910394265232975,33
0.11633333333333332,atomization,none,True,0.7111111111111111,35
0.11633333333333332,atomization,none,True,0.7297491039426524,36
0.11633333333333332,atomization,none,True,0.7691756272401433,40
0.11633333333333332,atomization,none,True,0.7347670250896058,36
0.11633333333333332,atomization,none,True,0.6960573476702508,36
0.11633333333333332,atomization,none,True,0.7376344086021506,36
0.11633333333333332,atomization,none,True,0.7412186379928315,36
0.11633333333333332,atomization,none,True,0.7519713261648745,36
0.11633333333333332,atomization,none,True,0.7476702508960573,39
0.11633333333333332,atomization,none,True,0.7032258064516129,36
0.11633333333333332,atomization,none,True,0.7168458781362007,34
0.11633333333333332,atomization,none,True,0.7419354838709677,40
0.11633333333333332,atomization,none,True,0.7103942652329749,35
0.11633333333333332,atomization,none,True,0.717562724014337,35
0.11633333333333332,atomization,none,True,0.7727598566308244,41
0.11633333333333332,atomization,none,True,0.7089605734767025,34
0.11633333333333332,atomization,none,True,0.7290322580645161,37
0.11633333333333332,atomization,none,True,0.6867383512544802,33
0.11633333333333332,atomization,none,True,0.7240143369175627,40
0.11633333333333332,atomization,none,True,0.7161290322580646,36
0.11633333333333332,atomization,none,True,0.7433691756272401,35
0.11633333333333332,atomization,none,True,0.7161290322580646,36
0.11633333333333332,atomization,none,True,0.6795698924731183,33
0.11633333333333332,atomization,none,True,0.7118279569892473,34
0.11633333333333332,atomization,none,True,0.7318996415770609,37
0.11633333333333332,atomization,none,True,0.7161290322580646,33
0.11633333333333332,atomization,none,True,0.7727598566308244,41
0.11633333333333332,atomization,none,True,0.7111111111111111,37
0.11633333333333332,atomization,none,True,0.7505376344086021,38
0.11633333333333332,atomization,none,True,0.7268817204301076,38
0.11633333333333332,atomization,none,True,0.7103942652329749,39
0.11633333333333332,atomization,none,True,0.7362007168458782,39
0.11633333333333332,atomization,none,True,0.7032258064516129,33
0.11633333333333332,atomization,none,True,0.6996415770609319,36
0.11633333333333332,atomization,none,True,0.7096774193548387,37
0.11633333333333332,atomization,none,True,0.7340501792114695,42
0.11633333333333332,atomization,none,True,0.7082437275985664,34
0.11633333333333332,atomization,none,True,0.7555555555555555,51
0.11633333333333332,atomization,none,True,0.7261648745519713,36
0.11633333333333332,atomization,none,True,0.7362007168458782,37
0.11633333333333332,atomization,none,True,0.7132616487455197,36
0.11633333333333332,atomization,none,True,0.7082437275985664,35
0.11633333333333332,atomization,none,True,0.7426523297491039,40
0.11633333333333332,atomization,none,True,0.7670250896057348,39
0.11633333333333332,atomization,none,True,0.7118279569892473,35
0.11633333333333332,atomization,none,True,0.7247311827956989,36
0.11633333333333332,atomization,none,True,0.7060931899641577,36
0.11633333333333332,atomization,none,True,0.7326164874551971,38
0.11633333333333332,atomization,none,True,0.7103942652329749,33
0.11633333333333332,atomization,none,True,0.7017921146953405,37
0.11633333333333332,atomization,none,True,0.7146953405017921,37
0.11633333333333332,atomization,none,True,0.6845878136200717,34
0.11633333333333332,atomization,none,True,0.7075268817204301,34
0.11633333333333332,atomization,none,True,0.7118279569892473,36
0.11633333333333332,atomization,none,True,0.6982078853046595,34
0.11633333333333332,atomization,distributed_leadership,True,0.7261648745519713,38
0.11633333333333332,atomization,distributed_leadership,True,0.6960573476702508,34
0.11633333333333332,atomization,distributed_leadership,True,0.7405017921146954,43
0.11633333333333332,atomization,none,True,0.7089605734767025,36
0.11633333333333332,atomization,distributed_leadership,True,0.7648745519713261,36
0.11633333333333332,atomization,distributed_leadership,True,0.7225806451612903,35
0.11633333333333332,atomization,none,True,0.7512544802867384,39
0.11633333333333332,atomization,distributed_leadership,True,0.7168458781362007,36
0.11633333333333332,atomization,none,True,0.7132616487455197,35
0.11633333333333332,atomization,distributed_leadership,True,0.7770609318996415,41
0.11633333333333332,atomization,distributed_leadership,True,0.7254480286738352,41
0.11633333333333332,atomization,distributed_leadership,True,0.7440860215053764,35
0.11633333333333332,atomization,distributed_leadership,True,0.7189964157706094,36
0.11633333333333332,atomization,distributed_leadership,True,0.7039426523297491,34
0.11633333333333332,atomization,distributed_leadership,True,0.7118279569892473,34
0.11633333333333332,atomization,distributed_leadership,True,0.7053763440860215,34
0.11633333333333332,atomization,distributed_leadership,True,0.7154121863799283,37
0.11633333333333332,atomization,distributed_leadership,True,0.7089605734767025,38
0.11633333333333332,atomization,distributed_leadership,True,0.7311827956989247,34
0.11633333333333332,atomization,distributed_leadership,True,0.7111111111111111,33
0.11633333333333332,atomization,none,True,0.7433691756272401,39
0.11633333333333332,atomization,distributed_leadership,True,0.7103942652329749,34
0.11633333333333332,atomization,distributed_leadership,True,0.7032258064516129,35
0.11633333333333332,atomization,distributed_leadership,True,0.7204301075268817,35
0.11633333333333332,atomization,distributed_leadership,True,0.7103942652329749,34
0.11633333333333332,atomization,distributed_leadership,True,0.7254480286738352,38
0.11633333333333332,atomization,distributed_leadership,True,0.7333333333333333,41
0.11633333333333332,atomization,distributed_leadership,True,0.7197132616487455,35
0.11633333333333332,atomization,distributed_leadership,True,0.7383512544802867,35
0.11633333333333332,atomization,distributed_leadership,True,0.7354838709677419,37
0.11633333333333332,atomization,distributed_leadership,True,0.7197132616487455,36
0.11633333333333332,atomization,distributed_leadership,True,0.7405017921146954,36
0.11633333333333332,atomization,distributed_leadership,True,0.7132616487455197,35
0.11633333333333332,atomization,distributed_leadership,True,0.7275985663082437,35
0.11633333333333332,atomization,distributed_leadership,True,0.7182795698924731,34
0.11633333333333332,atomization,distributed_leadership,True,0.7010752688172043,36
0.11633333333333332,atomization,distributed_leadership,True,0.7491039426523297,40
0.11633333333333332,atomization,distributed_leadership,True,0.7555555555555555,43
0.11633333333333332,atomization,distributed_leadership,True,0.7275985663082437,35
0.11633333333333332,atomization,distributed_leadership,True,0.7268817204301076,35
0.11633333333333332,atomization,distributed_leadership,True,0.7053763440860215,34
0.11633333333333332,atomization,distributed_leadership,True,0.7455197132616488,37
0.11633333333333332,atomization,distributed_leadership,True,0.7103942652329749,37
0.11633333333333332,atomization,distributed_leadership,True,0.7483870967741936,37
0.11633333333333332,atomization,distributed_leadership,True,0.7268817204301076,40
0.11633333333333332,atomization,distributed_leadership,True,0.7139784946236559,35
0.11633333333333332,atomization,distributed_leadership,True,0.7197132616487455,36
0.11633333333333332,atomization,distributed_leadership,True,0.7483870967741936,40
0.11633333333333332,atomization,distributed_leadership,True,0.7340501792114695,40
0.11633333333333332,atomization,distributed_leadership,True,0.739068100358423,36
0.11633333333333332,atomization,distributed_leadership,True,0.7340501792114695,36
0.11633333333333332,atomization,distributed_leadership,True,0.6810035842293907,33
0.11633333333333332,atomization,distributed_leadership,True,0.7218637992831541,34
0.11633333333333332,atomization,distributed_leadership,True,0.6939068100358423,36
0.11633333333333332,atomization,distributed_leadership,True,0.7218637992831541,35
0.11633333333333332,atomization,distributed_leadership,True,0.6817204301075269,33
0.11633333333333332,atomization,distributed_leadership,True,0.7440860215053764,36
0.11633333333333332,atomization,distributed_leadership,True,0.6939068100358423,34
0.11633333333333332,atomization,distributed_leadership,True,0.7419354838709677,35
0.11633333333333332,atomization,none,True,0.7139784946236559,35
0.11633333333333332,atomization,distributed_leadership,True,0.7268817204301076,35
0.11633333333333332,atomization,distributed_leadership,True,0.7569892473118279,37
0.11633333333333332,atomization,distributed_leadership,True,0.7261648745519713,37
0.11633333333333332,atomization,distributed_leadership,True,0.7254480286738352,36
0.11633333333333332,atomization,distributed_leadership,True,0.7584229390681003,41
0.11633333333333332,atomization,distributed_leadership,True,0.7060931899641577,34
0.11633333333333332,atomization,distributed_leadership,True,0.7491039426523297,35
0.11633333333333332,atomization,distributed_leadership,True,0.7304659498207885,39
0.11633333333333332,atomization,distributed_leadership,True,0.7519713261648745,38
0.11633333333333332,atomization,distributed_leadership,True,0.7247311827956989,35
0.11633333333333332,atomization,distributed_leadership,True,0.7211469534050179,37
0.11633333333333332,atomization,distributed_leadership,True,0.7254480286738352,36
0.11633333333333332,atomization,distributed_leadership,True,0.7405017921146954,36
0.11633333333333332,atomization,distributed_leadership,True,0.7741935483870968,34
0.11633333333333332,atomization,distributed_leadership,True,0.7483870967741936,36
0.11633333333333332,atomization,distributed_leadership,True,0.7354838709677419,37
0.11633333333333332,atomization,distributed_leadership,True,0.7362007168458782,37
0.11633333333333332,atomization,distributed_leadership,True,0.7197132616487455,36
0.11633333333333332,atomization,distributed_leadership,True,0.7240143369175627,34
0.11633333333333332,atomization,distributed_leadership,True,0.7519713261648745,38
0.11633333333333332,atomization,distributed_leadership,True,0.7340501792114695,38
0.11633333333333332,atomization,distributed_leadership,True,0.7053763440860215,34
0.11633333333333332,atomization,distributed_leadership,True,0.7247311827956989,37
0.11633333333333332,atomization,distributed_leadership,True,0.6896057347670251,35
0.11633333333333332,atomization,distributed_leadership,True,0.6910394265232975,35
0.11633333333333332,atomization,distributed_leadership,True,0.7311827956989247,35
0.11633333333333332,atomization,distributed_leadership,True,0.7132616487455197,37
0.11633333333333332,atomization,distributed_leadership,True,0.7311827956989247,39
0.11633333333333332,atomization,distributed_leadership,True,0.7462365591397849,38
0.11633333333333332,atomization,distributed_leadership,True,0.7483870967741936,40
0.11633333333333332,atomization,distributed_leadership,True,0.7247311827956989,34
0.11633333333333332,atomization,distributed_leadership,True,0.7225806451612903,39
0.11633333333333332,atomization,distributed_leadership,True,0.7261648745519713,35
0.11633333333333332,atomization,distributed_leadership,True,0.7125448028673835,39
0.11633333333333332,atomization,distributed_leadership,True,0.7146953405017921,36
0.11633333333333332,atomization,distributed_leadership,True,0.7426523297491039,39
0.11633333333333332,atomization,distributed_leadership,True,0.7139784946236559,36
0.11633333333333332,atomization,distributed_leadership,True,0.7103942652329749,38
0.11633333333333332,atomization,distributed_leadership,True,0.7240143369175627,34
0.11633333333333332,atomization,distributed_leadership,True,0.7455197132616488,38
0.11633333333333332,atomization,redundant_channels,True,0.7835125448028674,45
0.11633333333333332,atomization,redundant_channels,True,0.7211469534050179,34
0.11633333333333332,atomization,redundant_channels,True,0.6953405017921147,32
0.11633333333333332,atomization,redundant_channels,True,0.7397849462365591,34
0.11633333333333332,atomization,redundant_channels,True,0.7204301075268817,40
0.11633333333333332,atomization,distributed_leadership,True,0.7053763440860215,36
0.11633333333333332,atomization,redundant_channels,True,0.7132616487455197,34
0.11633333333333332,atomization,redundant_channels,True,0.7089605734767025,36
0.11633333333333332,atomization,redundant_channels,True,0.6960573476702508,35
0.11633333333333332,atomization,redundant_channels,True,0.7433691756272401,47
0.11633333333333332,atomization,distributed_leadership,True,0.7132616487455197,37
0.11633333333333332,atomization,redundant_channels,True,0.7247311827956989,45
0.11633333333333332,atomization,redundant_channels,True,0.7017921146953405,38
0.11633333333333332,atomization,redundant_channels,True,0.7060931899641577,41
0.11633333333333332,atomization,redundant_channels,True,0.7118279569892473,37
0.11633333333333332,atomization,redundant_channels,True,0.7146953405017921,35
0.11633333333333332,atomization,redundant_channels,True,0.6931899641577061,36
0.11633333333333332,atomization,redundant_channels,True,0.7017921146953405,37
0.11633333333333332,atomization,redundant_channels,True,0.7648745519713261,57
0.11633333333333332,atomization,distributed_leadership,True,0.7197132616487455,35
0.11633333333333332,atomization,redundant_channels,True,0.7003584229390681,38
0.11633333333333332,atomization,redundant_channels,True,0.7161290322580646,34
0.11633333333333332,atomization,redundant_channels,True,0.6838709677419355,34
0.11633333333333332,atomization,redundant_channels,True,0.6989247311827957,35
0.11633333333333332,atomization,redundant_channels,True,0.6853046594982078,34
0.11633333333333332,atomization,redundant_channels,True,0.7290322580645161,42
0.11633333333333332,atomization,redundant_channels,True,0.7103942652329749,39
0.11633333333333332,atomization,redundant_channels,True,0.7218637992831541,38
0.11633333333333332,atomization,distributed_leadership,True,0.7555555555555555,36
0.11633333333333332,atomization,redundant_channels,True,0.7182795698924731,36
0.11633333333333332,atomization,redundant_channels,True,0.7096774193548387,35
0.11633333333333332,atomization,redundant_channels,True,0.6996415770609319,37
0.11633333333333332,atomization,redundant_channels,True,0.7218637992831541,33
0.11633333333333332,atomization,redundant_channels,True,0.6939068100358423,34
0.11633333333333332,atomization,redundant_channels,True,0.7189964157706094,35
0.11633333333333332,atomization,redundant_channels,True,0.7541218637992831,38
0.11633333333333332,atomization,redundant_channels,True,0.7046594982078853,37
0.11633333333333332,atomization,redundant_channels,True,0.7562724014336918,44
0.11633333333333332,atomization,redundant_channels,True,0.7634408602150538,41
0.11633333333333332,atomization,redundant_channels,True,0.7727598566308244,44
0.11633333333333332,atomization,redundant_channels,True,0.6974910394265234,33
0.11633333333333332,atomization,redundant_channels,True,0.7168458781362007,36
0.11633333333333332,atomization,redundant_channels,True,0.6946236559139785,33
0.11633333333333332,atomization,redundant_channels,True,0.6946236559139785,33
0.11633333333333332,atomization,redundant_channels,True,0.7003584229390681,35
0.11633333333333332,atomization,redundant_channels,True,0.7189964157706094,34
